href,title,alt_title,date,text
https://ria.ru/20201224/mitingi-1590705231.html,,ГД в I чтении одобрила штрафы за неповиновение силовикам на митингах ,11:51 24.12.2020,"МОСКВА, 24 дек - РИА Новости.  Государственная дума на пленарном заседании в четверг приняла в первом чтении проект поправок в КоАП со штрафами за неповиновение правоохранительным органам на митингах и нарушения при спонсировании публичных акций в РФ. Автором инициативы стал депутат от  ЕР   Дмитрий Вяткин . Проектом предлагается усилить административную ответственность за неповиновение законному распоряжению сотрудников полиции, органов федеральной службы безопасности, органов государственной охраны, органов, осуществляющих федеральный государственный контроль в сфере миграции, сотрудников уголовно-исполнительной системы, войск национальной гвардии, военнослужащих. Кроме того, в качестве альтернативы штрафу в зависимости от имущественного положения нарушителя предлагается закрепить в санкции указанной статьи возможность применения наказания в виде обязательных работ. Также, согласно предлагаемым изменениям, ""перечисление (передача) денежных средств и (или) иного имущества для организации и проведения публичного мероприятия, совершенное лицом, которое не вправе перечислять денежные средства в этих целях"", влечет наложение административного штрафа на физических лиц размере от 10 тысяч до 15 тысяч рублей, на юридических лиц - от 50 тысяч до 100 тысяч рублей. Кроме того, нарушение организатором публичного мероприятия установленного порядка сбора и расходования средств на организацию и проведение публичного мероприятия, несвоевременное представление отчета о расходовании собранных средств либо его представление в неполном объеме или в искаженном виде будет грозить штрафом для граждан в размере от 10 до 20 тысяч рублей или обязательные работы на срок до 40 часов, для должностных лиц - от 200 до 40 тысяч рублей, для юрлиц - от 70 до 200 тысяч рублей. Ранее Вяткин внес законопроект о запрете финансировать публичные мероприятия - митинги и демонстрации - из иностранных источников, а также анонимно.  Госдума  приняла данный закон на заседании 23 декабря."
https://ria.ru/20201229/kitay-1591459325.html,,Названы 10 важнейших научно-технических достижений Китая и мира 2020 года,19:14 29.12.2020,"МОСКВА, 29 дек -  Проект ""Россия-Китай: Главное "" . На днях Медиакорпорация КНР опубликовала тор-10 важнейших научно-технических достижений Китая и мира 2020 года.  1. 31 июля в Китае было объявлено об официальном завершении формирования и окончательном введении в эксплуатацию национальной спутниковой навигационной системы ""Бэйдоу-3"". 2. 23 июля Китай отправил свою первую миссию на Марс, запустив зонд для исследования ""красной планеты"" – ""Тяньвэнь-1"", название которого переводится как ""Небесный запрос-1"". 3. Китайские палеонтологии с пользованием технологии ДНК добились значимых результатов в изучении динамики миграции древних людей в доисторические времена и их этнического происхождения. 4. 17 декабря китайский лунный зонд ""Чанъэ-5"" доставил на Землю образцы лунного грунта 5. 10 ноября китайский пилотируемый глубоководный подводный аппарат ""Фэньдоучжэ"" (""Борец"") совершил погружение на глубину10909 метров. 6. 4 декабря китайские ученые разработали самый мощный квантовый компьютер в мире и назвали его ""Цзючжан"" (Jiuzhang). Новый квантовый компьютер может реализовывать масштабные ГБС (GBS) в 100 триллионов раз быстрее, чем самый быстрый в мире суперкомпьютер. 7. Китайские ученые обнаружили причину формирования гигантских стай саранчи 8. 27 ноября реактор энергоблока номер 5 на Фуцинской АЭС в провинции Фуцзянь на востоке Китая, который был создан на основе технологии реактора третьего поколения отечественной разработки ""Хуалун-1"", был успешно подключен к сети. 9. 13 августа в Китае была запущена национальная операционная система Kylin V10, которая считается поэтапным и представительным достижением для самостоятельной инновации ОС в Поднебесной за последние 40 лет. 10. 18 декабря китайские ученые назвали точную высоту Эвереста (Джомолунгмы). ""Рост"" высочайшего пика на земле составляет 8848 метров 86 сантиметров. 1. Научно-исследовательские группы во многих странах и регионах мира приступили к разработке вакцины против COVID-19. 2. Впервые китайские и зарубежные исследовательские группы подтвердили, что пульсары являются одной из причин быстрых радиовсплесков. 3. Впервые учёные США реализовывали сверхпроводимость в условиях комнатной температуры. 4. Возвращаемый модуль китайского зонда ""Чанъэ-5"" доставил на Землю образцы лунного грунта. 5. В 2020 году Всемирная программа исследований климата учредит чувствительную к климату зону между 2,6 и 3,9 градусами по Цельсию и прогнозирует, что данный порог будет достигнут в 2060 году. Это в очередной раз указало на проблемы, связанные с глобальным потеплением. 6. Были успешно запущены китайский зонд по исследованию Марса ""Тяньвэнь-1"", зонд по исследованию Марса ОАЭ ""Аль-Амаль"" (Надежда) и зонд по исследованию Марса США Perseverance (Настойчивость). 7. Компания US Space Exploration Technologies успешно совершила первый коммерческий пилотируемый космический полет. 8. Китайская группа исследователей впервые излечила наследственное заболевание крови с помощью технологии редактирования генома. 9. Японский зонд ""Хаябуса-2"" совершил посадку на поверхность астероида Рюгу и произвёл отбор проб, а затем успешно вернулся на Землю. 10. В Китае был создан первый в мире атлас клеток человеческого организма."
https://ria.ru/20210108/tikhanovskaya-1592329397.html,,Тихановская призвала Литву упростить миграционные правила для белорусов,15:34 08.01.2021,"МИНСК, 8 янв - РИА Новости.  Экс-кандидат на пост президента, лидер оппозиции  Белоруссии   Светлана Тихановская  призвала  Литву  упростить миграционные правила для белорусов ""хотя бы в 2021 году"", сообщила в пятницу пресс-служба политика. По ее данным, Тихановская встретилась с новым главой  МИД Литвы  Габриэлюсом Ландсбергисом и вице-министром иностранных дел Мантасом Адоменасом. Как отмечается в сообщении, Ландсбергис заверил, что данные вопросы решаются и находятся во внимании премьер-министра Литвы  Ингриды Шимоните . По данным пресс-службы, Тихановская также поблагодарила  Вильнюс  ""за обширную помощь"" Белоруссии и высказала надежду, что новая администрация продолжит работать в том же направлении. Сообщается, что глава МИД подтвердил намерение Литвы активно продвигать санкции против действующих белорусских властей на национальном и международном уровне. Кроме того, утверждает пресс-служба Тихановской, в рамках универсальной уголовной юрисдикции в Литве будут и дальше возбуждаться уголовные дела, ""связанные с преступлениями режима"", идет работа над созданием ""координационного центра по универсальной юрисдикции"" в Вильнюсе. После прошедших в Белоруссии 9 августа выборов президента, на которых в шестой раз победил  Александр Лукашенко , набравший, по данным ЦИК, 80,1% голосов, в стране начались массовые протестные акции оппозиции, которые подавлялись силовиками с применением спецсредств и спецтехники. Оппозиция считает, что на выборах победила Тихановская. Страны ЕС ввели персональные санкции против ряда белорусских официальных лиц, обвинив их в насилии над участниками акций протестов и фальсификации итогов выборов, под санкции попал и Лукашенко. В настоящий момент в списках числятся 88 физлиц и семь организаций. Оппозиция добивается расширения санкций. По инициативе Тихановской в Белоруссии был создан координационный совет по транзиту власти. Тихановская и члены президиума координационного совета являются в республике фигурантами уголовных дел, в том числе по факту создания экстремистского формирования и руководства им с целью захвата государственной власти неконституционным путем. Ряд оппозиционных политиков и сама Тихановская уехали за границу, откуда продолжают свою деятельность. Тихановская объявлена в межгосударственный розыск в Белоруссии и России. Все новости Белоруссии читайте на сайте   Sputnik Беларусь >>"
https://ria.ru/20210111/servisy-1592563820.html,,SberCloud представил три облачные услуги,13:31 11.01.2021,"МОСКВА, 11 янв - РИА Новости . Компания Sbercloud, входящая в экосистему  Сбера , представила три новые услуги на облачной платформе SberCloud.Advanced: сервисы для создания виртуальных рабочих мест, использования виртуальных серверов, а также переноса внутрикорпоративных баз данных в облако, сообщает компания. Сервис виртуальных рабочих мест в облаке Workspace предназначен для быстрого развертывания нового офиса, в том числе распределенного. С его помощью можно дистанционно предоставлять и администрировать рабочие места, обеспечивать сотрудников ПО, а также поддерживать необходимый уровень информбезопасности. Еще одна услуга - GPU Accelerated Servers позволяет пользователям получить виртуальные  облачные серверы на базе мощных графических процессоров для сценариев, требующих одновременных высокопроизводительных вычислений в реальном времени – таких, как задачи искусственного интеллекта,  машинного обучения, автоматизация научных и инженерных расчетов, 3D-анимация. Инструмент Data Replication Service предназначен для переноса базы данных из внутрикорпоративной инфраструктуры в облако, а также синхронизации данных в режиме реального времени. Как отметил генеральный директор SberCloud Евгений Колбин, в состав облачной платформы SberCloud.Advanced входит уже более 45 интегрированных PaaS/IaaS сервисов.   ""Представленные нами услуги еще больше расширяют возможности платформы в таких актуальных и востребованных областях, как дистанционная работа, машинное обучение, работа с видеоконтентом, упрощенная миграция и создание резервных копий в облаке.  Мы постоянно анализируем потребности наших текущих и потенциальных клиентов и не только наращиваем инфраструктуру SberCloud.Advanced, но также увеличиваем портфолио облачных сервисов"", - приводятся в сообщении его слова."
https://ria.ru/20210112/prestupniki-1592658670.html,,"В Генпрокуратуре назвали количество фигурантов дел, скрывающихся в США",03:05 12.01.2021,"МОСКВА, 12 янв – РИА Новости.  Около 200 фигурантов уголовных дел скрываются в  США , добиться их экстрадиции в Россию не удается из-за отсутствия двустороннего договора о выдаче, заявил в интервью РИА Новости начальник Главного управления международно-правового сотрудничества  Генпрокуратуры  РФ Петр Городов. ""В настоящее время на территории США, по нашим данным, находится около 200 человек, совершивших преступления в России и объявленных в международный розыск"", - добавил он. По словам Городова, при получении сведений о местонахождении в США злоумышленника, находящегося в международном розыске, Генпрокуратура зачастую направляет в американский минюст ходатайства о передаче соответствующих материалов в иммиграционную и таможенную службу США для рассмотрения вопроса о депортации в Россию. Кроме того, необходимые процессуальные документы направляются в НЦБ  Интерпола  МВД России для передачи в НЦБ Интерпола США, чтобы они их могли использовать в суде по вопросам миграции. ""В целом, компетентными органами США в 2020 году принято решение о депортации (выдворении) всего одного лица, тогда как в 2019 году таких решений и вовсе не было"", - пояснил Городов."
https://ria.ru/20210114/investitsii-1592956263.html,,"Эксперт посоветовал, куда вкладываться начинающим инвесторам",05:03 14.01.2021,"МОСКВА, 14 янв - РИА Новости.  Начинающим инвесторам стоит обратить внимание на рынок облигаций – их выпускают прозрачные и устойчивые эмитенты, а сами бумаги несут минимальные риски для инвесторов, посоветовал в интервью РИА Новости гендиректор рейтингового агентства "" Эксперт РА "" Сергей Тищенко. ""Начинающим инвесторам следует обратить внимание прежде всего на рынок облигаций - как на рынок наименее рискованных инструментов, выпускаемых прозрачными и устойчивыми эмитентами"", - рекомендует он. Эксперт советует инвесторам пользоваться доступной им информацией об эмитентах, в том числе от рейтинговых агентств, а также не пренебрегать критическим мышлением при выборе инструментов для инвестирования средств. ""Это позволит грамотно осознать риски инвестирования в тот или иной актив, что даст возможность не только не потерять свои средства, но и преумножить их"", - добавил Тищенко. Глава ""Эксперт РА"" также отметил, что рост интереса физических лиц к фондовому рынку – это хорошая тенденция, которая поможет компаниям и другим субъектам экономики занимать средства на развитие дешевле и в больших объемах. ""Тем не менее, важно, чтобы эта позитивная тенденция не привела к нежелательным последствиям. Новые инвесторы проявляют интерес к активам повышенной категории риска, в том числе к акциям, ради получения более высоких прибылей. В условиях негативной макроэкономической конъюнктуры есть высокий потенциал для обострения рыночного и кредитного рисков. При неблагоприятном стечении обстоятельств новые инвесторы на фондовом рынке могут потерять свои сбережения и разочароваться в инвестировании на бирже"", - заключил Тищенко. Снижение ставок по банковским депозитам и период самоизоляции в прошлом году стали сильными драйверами для ""миграции"" частных инвесторов на фондовой рынок, а снижение рынка акций позволило им войти туда по низким ценам. В результате, по данным Мосбиржи, количество частных инвесторов за 2020 год увеличилось почти на 5 миллионов и достигло рекордных 8,8 миллиона человек."
https://ria.ru/20210114/moshennichestvo-1593019315.html,,Group-IB раскрыла новую схему мошенничества,14:23 14.01.2021,"МОСКВА, 14 янв — РИА Новости.  Международная компания  Group-IB , специализирующаяся на предотвращении кибератак, зафиксировала схему мошенничеств с использованием фейковых сайтов. По данным экспертов, русскоязычные мошеннические группы размещают на бесплатных торговых площадках объявления о продаже товаров по намеренно заниженным ценам — фотоаппаратов, игровых приставок, ноутбуков, смартфонов и так далее. Далее покупатель связывается с продавцом, а тот переводит дальнейшее общение в мессенджер, где жертве присылают ссылку на фальшивую страницу курьерской службы для оплаты доставки. Так злоумышленники похищают и деньги, и данные банковских карт. Компания зафиксировала действия мошенников против пользователей из Румынии, Болгарии, Франции, Польши, Чехии, США, Украины, Узбекистана, Киргизии и Казахстана.  Первое массовое использование в России схемы ""Мамонт"" (на сленге мошенников ""жертва"") специалисты зафиксировали еще летом 2019-го после ряда жалоб обманутых покупателей. Однако пик активности хакеров пришелся на весну 2020 года в связи с пандемией, переходом на удаленку и увеличением спроса на онлайн-покупки (в среднем на 30-40 процентов) и, соответственно, услуги курьерской доставки. ""Если летом 2020 года мы заблокировали 280 фейковых ресурсов, эксплуатирующих тему курьерской доставки товаров, то к декабрю их количество выросло в десять раз — до 3000 сайтов. Активное противодействие мошенникам со стороны Group-IB, а также компаний, владеющих курьерскими сервисами и досками объявлений, подстегнуло начавшуюся весной онлайн-миграцию мошеннических групп из России в  СНГ  и страны Европы"", — прокомментировал заместитель руководителя CERT-GIB Ярослав Каргалев. В настоящее время специалисты выделяют около 40 активных преступных групп, использующих мошенническую схему с фейковой курьерской доставкой, половина из них уже работают вне России. Если в России ущерб от одной мошеннической операции составляет 10 000 — 30 000 рублей, то в  Европе  он может быть значительно выше за счет более высокой покупательской способности пользователей, а также слабой осведомленности о таком виде мошенничества. ""Проанализировав сообщения о выплатах в чат-ботах, аналитики Group-IB выяснили, что 20 из 40 активных групп ориентированы на зарубежные страны. В среднем они зарабатывают 60 752 доллара в месяц, но доходы разных групп неоднородны. В целом общий ежемесячный заработок 40 самых активных действующих преступных групп оценивается как минимум в 522 731 доллар в месяц"", — добавили эксперты. Чтобы обезопасить свой кошелек от мошенников, работающих по такой схеме, аналитики советуют доверять только официальным сайтам, проверить, кем и когда созданы страницы в поисковых системах. Если сайт зарегистрирован пару месяцев назад, с большой долей вероятности он мошеннический, заметили в Group-IB. ""Пользуясь услугами сервисов по аренде жилья или продаже новых и б/у товаров, не уходите в мессенджеры, ведите всю переписку только в чате сервиса. Не заказывайте товар или не заключайте сделку по предоплате — оплачивайте только тогда, когда получили товар и убедились в его исправности. Большие скидки или ""суперакции"" — один из признаков того, что перед вами ""лот-приманка"", а сам сайт создан мошенниками. Будьте осторожны!"" — добавили в компании."
https://ria.ru/20210114/migranty-1593027682.html,,В Москве в одном помещении зарегистрировали 167 тысяч мигрантов,15:00 14.01.2021,"МОСКВА, 14 янв — РИА Новости.  Прокуратура  Москвы  утвердила обвинение в отношении участников банды, которые помогали мигрантам незаконно проживать в столице, сообщила пресс-служба  Генпрокуратуры . Им вменяют организацию незаконной миграции, фиктивную постановку на учет иностранцев и получение взятки. По версии следствия, злоумышленники совместно с другими людьми, уголовное дело в отношении которых выделено в отдельное производство, передали в  ГУ МВД  России по Москве ложные сведения для миграционного учета. Согласно документам, принимающей стороной выступали коммерческие фирмы и индивидуальный предприниматель, а местом их пребывания указывалось помещение на проспекте 40 лет Октября. За свои услуги подозреваемые получали от 2,5 тысячи до пяти тысяч рублей. С сентября 2018-го по ноябрь 2019 года соучастники организовали незаконное пребывание не менее 167 тысяч мигрантов в России. Два обвиненных согласились сотрудничать со следователями. Организатор преступной схемы скрылся и находится в розыске. Уголовное дело в отношении него выделено в отдельное производство. В ближайшее время уголовные дела будут направлены в Люблинский районный суд Москвы для рассмотрения по существу."
https://ria.ru/20210114/tramp-1593039394.html,,"МИД сравнил блокировку Трампа в соцсетях с ""ядерным взрывом"" в киберсреде",15:54 14.01.2021,"МОСКВА, 14 янв - РИА Новости.  Официальный представитель МИД России  Мария Захарова  сравнила блокировку президента  США   Дональда Трампа  в соцсетях с ""ядерным взрывом"" в киберсреде и заявила, что тем самым был нанесён удар по декларируемым Западом демократическим ценностям. Ранее Twitter и Facebook заявили о бессрочном замораживании аккаунтов Трампа, обвинив его в подстрекательстве к насилию. Их примеру последовали другие, менее известные соцсети. ""На днях все крупнейшие американские платформы соцсетей заблокировали аккаунты президента США. И для этого им не понадобилось ни решение суда, ни мнение хоть какой-то профильной структуры по этике. Просто взяли и отключили многомиллионные официальные аккаунты от аудитории. Такого нападения на западные ценности не выдержали даже самые преданные партнеры США, точно не питающие к Дональду Трампу нежных чувств"", - напомнила  Захарова  на своей странице в  Facebook . По ее оценке, ""решение американских интернет-платформ о блокировке главы государства можно сравнить с ядерным взрывом в киберсреде: не столь страшны разрушения, сколь последствия"". ""Нанесён удар по декларируемым западным сообществом демократическим ценностям; одним махом железобетонный аргумент в отстаивании своих подходов получили как апологеты даркнета, так и поборники жесткой цензуры; началась перекройка медиарынка и крупнейшая цифровая миграция"", - считает она."
https://ria.ru/20210112/gorodov-1591594840.html,,"Петр Городов: уголовники из РФ осели в странах, где нет договора о выдаче",12:08 12.01.2021,"Начальник Главного управления международно-правового сотрудничества Генеральной прокуратуры РФ Петр Городов в интервью РИА Новости рассказал, как происходила экстрадиция фигурантов уголовных дел из России и в нашу страну в условиях пандемии COVID-19, чем осложняется выдача преступников из  США , что нового появилось в расследовании таких резонансных дел, как крушение самолета польского президента  Леха Качиньского  и убийство в ФРГ гражданина  Грузии   Зелимхана Хангошвили . – Петр Петрович, сколько человек по запросам Генеральной прокуратуры России было экстрадировано в Россию из различных стран в 2020 году? –  Генпрокуратура  России взаимодействует в сфере уголовного судопроизводства с зарубежными партнерами более чем в 80 государствах мира. И тут, конечно, важное место в нем занимают вопросы выдачи лиц для уголовного преследования или исполнения приговора. В 2020 году в компетентные органы иностранных государств Генеральной прокуратурой РФ было направлено более 350 подобных запросов. Для сравнения, по итогам 2019 года эта цифра была в пределах 450. – То есть количество запросов снизилось почти на четверть. Почему? – На снижение количества направленных за рубеж запросов повлияло распространение во всем мире коронавирусной инфекции СOVID-19. В то же время иностранными государствами в 2020 году в Россию выдано 165 человек, 64 из них – это страны дальнего зарубежья. Здесь показатели соответствуют прошлогодним. – Из каких стран экстрадировали фигурантов в 2020 году? – Положительные решения по российским запросам в 2020 году принимались компетентными органами ближнего зарубежья: Украины, Беларуси, Казахстана, Армении, Азербайджана. И таких государств, как ФРГ, Испания, Польша, Венгрия, Кипр, Италия, Греция, Нидерланды, Норвегия, Сербия, Словения, Бельгия, Австрия, Швеция, Черногория, Литва, Марокко, Вьетнам, Египет, Таиланд, Турция, Аргентина. В целом, нам удалось добиться выдачи в Россию нескольких человек, обвиняемых в совершении тяжких и особо тяжких преступлений, имеющих в ряде случаев повышенный резонанс, а также лиц, совершивших преступления коррупционной направленности.  Например, в марте Генпрокуратура добилась выдачи из Польши генерального директора ОАО ""Кемеровский кондитерский комбинат"" Вячеслава Вишневского, который за взятку должностным лицам получил разрешение на реконструкцию здания торгово-развлекательного центра ""Зимняя вишня"", которая прошла с нарушениями. В результате, как мы помним, в 2018 году в ТРЦ произошла страшная трагедия – пожар, унесший жизни 60 человек, 37 из которых были дети. Также не могу не отметить еще один положительный пример сотрудничества. Компетентными органами Нидерландов в кратчайшие сроки было принято решение о выдаче в Россию  Никиты Смурова  по упрощенной процедуре для приведения в исполнение приговора Тихоокеанского флотского суда. Он обвинялся в растрате вверенного ему имущества более чем на 52 миллиона рублей. – А сколько, в свою очередь, запросов на экстрадицию из России получила Генпрокуратура РФ в 2020 году? И сколько из них было удовлетворено? – Генеральной прокуратурой РФ было рассмотрено свыше 900 запросов компетентных органов иностранных государств о выдаче лиц из  Российской Федерации . В прошлом году – свыше 1,2 тысячи запросов. Причина снижения количества рассмотренных нами запросов та же – пандемия. В прошлом году по запросам иностранных государств было отказано в выдаче 120 лиц, из них в большинстве случаев по запросам государств-участников  СНГ . Лишь в 13 случаях мы отказали по запросам стран дальнего зарубежья. Основные причины отказов в выдаче связаны с истечением срока давности (43 случая); на втором месте стоит отсутствие состава преступления (38 случаев); затем – наличие российского гражданства (27 случаев) и, наконец, предоставление убежища или, если выдача может нанести ущерб суверенитету или безопасности либо противоречит законодательству России, таких случаев всего шесть. – А из каких стран чаще всего приходят в Россию запросы на экстрадицию тех или иных обвиняемых или подозреваемых? – Прежде всего мне хотелось бы отметить плодотворное сотрудничество с компетентными органами стран СНГ. В прошедшем году мы приняли 610 решений о выдаче граждан для уголовного преследования, из них в страны СНГ – свыше 580. Наибольшее количество запросов о выдаче поступило из Белоруссии и  Узбекистана . В 2019 году было удовлетворено почти 800 иностранных запросов о выдаче, из них так же большинство стран СНГ – более 700. – В целом, за последние 10 лет сколько Генпрокуратура РФ направила запросов об экстрадиции граждан, объявленных в розыск? – За последние 10 лет нами направлено свыше пяти тысяч запросов о выдаче лиц для уголовного преследования и исполнения приговора суда, рассмотрено более 19 тысяч таких запросов, поступивших из-за рубежа. Тут важно отметить, что опыт сотрудничества России с иностранными государствами в борьбе с преступностью показывает, что лица, подозреваемые и обвиняемые в совершении преступлений, все чаще скрываются от органов следствия и суда в тех зарубежных странах, с которыми РФ не имеет договоров о выдаче. Вместе с тем имеется положительный опыт сотрудничества с подобными странами на основе принципа взаимности. К примеру, на основании этого принципа состоялись выдачи фигурантов уголовных дел из  Ирака ,  Эквадора ,  Камбоджи , Египта,  Перу  и Марокко. – Кстати, у России же нет договора об экстрадиции с США. Как решается или предполагается решить проблему с выдачей обвиняемых или подозреваемых, скрывшихся в Штатах? – Вообще сотрудничество в сфере выдачи между Россией и США осуществляется на основе принципа взаимности, о котором я уже упоминал. Вместе с тем компетентные органы США отказывают Российской Федерации в выдаче лиц, ссылаясь на отсутствие двустороннего договора, и не рассматривают в качестве правового основания для разрешения таких вопросов другие международные механизмы, например, положения многосторонних конвенций  ООН  против транснациональной организованной преступности, коррупции и другие, как и принцип взаимности. В настоящее время на территории США, по нашим данным, находится около 200 человек, совершивших преступления в России и объявленных в международный розыск. При получении сведений о местонахождении злоумышленника, находящегося в международном розыске на территории США, мы зачастую направляем в  Министерство юстиции США  ходатайства о передаче соответствующих материалов в Иммиграционную и таможенную службу США для рассмотрения вопроса о депортации указанного гражданина в Россию. Кроме того, необходимые процессуальные документы направляются в НЦБ  Интерпола  МВД России для передачи в НЦБ Интерпола США, чтобы они их могли использовать в суде по вопросам миграции. Точно такие же документы мы направляем представителю Бюро по контролю и соблюдению иммиграционного и таможенного законодательства  Министерства национальной безопасности США  для оказания содействия в депортации разыскиваемого. Весь процесс депортации находится на постоянном контроле, и при необходимости в компетентные органы США оперативно направляются дополнительные материалы с целью положительного разрешения данного вопроса. Отмечу, что в случае нарушения лицом миграционного законодательства США, процесс расследования подобного дела и принятия решения затягивается на несколько лет. В целом, компетентными органами США в 2020 году принято решение о депортации (выдворении) всего одного лица, тогда как в 2019 году таких решений и вовсе не было. Так, 3 декабря в международном аэропорту  Шереметьево  передан правоохранительным органам России Лисицкий Станислав Эдуардович, обвиняемый в умышленном уничтожении чужого имущества путем поджога и покушении на убийство двух лиц, в связи с осуществлением лицом служебной деятельности, совершенном организованной группой. – Как повлияла пандемия COVID-19 на вопросы, связанные с экстрадицией как из России, так и в нашу страну? – Несмотря на продолжающуюся пандемию и введение многими странами карантинных мер, Генеральной прокуратурой РФ продолжается активное международное взаимодействие с органами прокуратуры и юстиции других государств в борьбе с преступностью, в том числе в сфере выдачи. Как и прежде, в установленном порядке рассматриваются запросы иностранных государств о выдаче лиц для привлечения к уголовной ответственности или исполнения приговора. Затрудняет этот процесс приостановление Россией и другими странами транспортного сообщения. Но нами успешно применяется практика фактической передачи выданных лиц на сухопутных границах РФ. Само собой передача выданных лиц осуществляется с соблюдением необходимых мер безопасности, в том числе санитарных норм, при их этапировании. – Давайте обратимся еще к нескольким частным случаям. Петр Петрович, по данным различных источников, в России ежегодно на рассмотрении находятся 10–14 запросов о правовой помощи, направленных  Берлином . Каких дел касаются эти запросы? – Если говорить о взаимодействии Генпрокуратуры РФ с компетентными органами Федеративной Республики  Германия , то оно в целом осуществляется на конструктивной основе. Ежегодно из Германии поступает, не 10-14, как вы сказали, а около 30 запросов об оказании правовой помощи по уголовным делам о преступлениях различных категорий. В свою очередь нами в Германию направляется порядка 40 запросов о правовой помощи. Проблемных вопросов при взаимодействии с германскими партнерами, в том числе по уголовным делам о преступлениях, совершенных в ходе Второй мировой и Великой Отечественной войн, не имеется. – А запрашивала ли прокуратура Германии у российских коллег дополнительную информацию по делу об убийстве гражданина Грузии Зелимхана Хангошвили, в котором обвиняют россиянина Соколова? Если да, то какую? – В Генеральную прокуратуру РФ из Федерального ведомства юстиции ФРГ поступало два запроса прокуратуры Берлина о правовой помощи, на которые были даны ответы. Дополнительная информация не запрашивалась. – В сентябре суд в Польше получил от местной Генпрокуратуры ходатайство об аресте российских авиадиспетчеров по делу о крушении самолета президента Польши Леха Качиньского под  Смоленском  в 2010 году. Обращались ли уполномоченные органы Польши в Генеральную прокуратуру России с запросом о международной правовой помощи в этом вопросе? – Тут могу сказать следующее. С сентября и по настоящее время из компетентных органов Польши запросы о правовой помощи и о выдаче по уголовному делу о крушении 10 апреля 2010 года под Смоленском самолета  Ту-154 М президента Польши в отношении российских авиадиспетчеров не поступали. – А на какой стадии находится рассмотрение запроса России о получении стенограммы разговора президента Польши Леха Качиньского с братом? – Запрос мы направили еще 24 ноября 2020 года и до сих пор ответа на него не получили."
